@relation result_new_train4_win

@attribute AVRAGE numeric
@attribute Dealer1 numeric
@attribute PlayerSum numeric
@attribute HITorSTAND {S,H}

@data
6.36,5,18,S
6.36,5,10,H
8.02,2,12,S
8.02,2,10,H
7.24,2,14,H
7.21,2,20,S
6.81,7,14,H
7.45,6,8,S
7.45,6,14,H
7,6,17,S
7,6,12,H
7.46,9,20,S
7.32,3,17,S
6.64,3,10,S
7.51,5,5,S
7.51,5,14,H
7.4,3,14,S
7.76,10,13,S
7.12,7,18,S
7.12,7,18,H
7.46,5,16,S
7.46,5,12,H
7.29,7,7,S
7.64,4,20,S
7.64,4,18,H
8,2,11,S
7.08,6,15,S
6.27,10,19,S
7.87,5,14,S
7.87,5,6,H
6.22,5,13,S
6.22,5,8,H
8.67,11,20,S
7.45,9,15,S
7.87,6,11,S
8.44,6,17,S
6.96,10,18,S
7.08,5,19,S
7.34,4,20,S
7.43,10,6,S
7.42,9,20,S
7.42,9,10,H
8.05,11,20,S
8.05,11,11,H
7.58,4,19,S
8.08,11,17,S
6.94,4,14,S
6.94,4,12,H
7.35,6,11,S
7.72,10,10,H
7.57,11,17,S
7.57,11,8,H
7.98,5,15,H
7.7,5,12,S
7.7,5,11,H
7.11,10,6,S
7.11,10,11,H
6.99,5,13,S
7.76,7,10,S
7.07,11,12,S
6.88,8,19,S
7.2,7,20,S
7.98,10,19,S
8.74,2,14,S
8.74,2,8,H
8.06,11,11,S
8.56,5,20,S
8.56,5,12,H
7.55,3,20,S
7.22,10,14,S
7.22,10,7,H
7.63,5,19,S
7.57,4,6,S
7.48,5,14,S
8.09,2,13,S
8.09,2,11,H
7.06,9,9,S
7.06,9,12,H
7.34,7,9,H
7.45,4,14,S
7.12,2,14,S
7.6,10,12,H
7.85,3,18,S
7.85,3,11,H
7.63,2,9,S
7.86,4,6,S
7.86,4,8,H
7.68,7,15,S
7.68,7,12,H
7.37,8,5,S
6.44,5,20,S
6.52,2,15,S
6.52,2,15,H
7.76,10,17,S
6.92,2,16,S
6.4,11,19,S
7.18,8,20,S
5.83,7,14,S
5.83,7,13,H
7.93,8,19,S
7.54,11,16,S
6.95,5,4,S
6.95,5,9,H
6.96,10,12,S
6.96,10,7,H
7.18,7,16,S
7.23,5,11,S
6.24,6,9,S
6.24,6,10,H
6.72,3,19,S
7.77,6,19,S
7.77,6,11,H
7.84,3,16,S
7.27,4,16,S
8.15,7,9,H
7.82,11,17,S
6.18,2,14,S
7.91,11,16,S
7.91,11,12,H
7.25,10,16,H
8.18,9,20,S
7,5,9,S
9.03,10,13,S
7.3,2,20,S
8.05,9,20,S
6.72,8,17,S
7.78,11,14,S
7.78,11,10,H
6.99,2,17,H
8.24,10,16,S
6.72,5,11,S
6.72,5,5,H
7.51,2,12,S
8.42,7,12,S
6.8,6,5,S
6.8,6,5,H
7.66,3,12,H
8.02,3,17,S
6.75,10,16,S
6.34,10,11,H
7.81,8,12,S
6.51,7,20,S
7.25,10,10,S
6.81,10,14,S
7.93,8,11,S
7.29,3,17,S
7.2,3,12,S
7.54,8,14,S
6.84,4,12,S
8.17,8,15,H
7.5,2,20,S
7.73,10,14,H
7.38,5,15,S
6.84,7,9,S
6.84,7,11,H
7.31,4,11,S
7.31,4,17,H
7.15,7,9,S
7.15,7,13,H
7.24,7,18,S
6.87,4,10,S
6.87,4,11,H
6.69,10,18,S
6.69,10,10,H
6.38,4,15,S
8.07,5,14,S
7.65,7,20,S
7.06,5,13,S
7.06,5,13,H
6.85,10,10,H
8.06,10,10,H
7.06,10,20,S
8.3,7,13,S
7.15,5,16,S
7.77,4,7,S
7.95,11,10,H
7.63,6,16,H
7.27,6,16,S
7,10,18,S
7,10,10,H
8.13,11,12,S
6.76,3,14,S
6.76,3,6,H
7.18,4,17,S
7.18,4,6,H
7.25,6,20,S
7.25,6,10,H
6.83,10,18,H
7.12,6,16,S
7.29,3,11,S
7.1,2,14,H
7.78,5,9,S
7.05,11,20,S
7.05,11,15,H
6.77,5,9,S
6.77,5,16,H
7.78,5,14,S
7.78,5,6,H
7.19,7,17,S
7.19,7,10,H
7.26,4,17,S
7.94,10,14,S
7.2,10,11,S
7.2,10,10,H
7.45,2,20,S
7.3,2,17,H
7.77,4,18,S
8.12,2,9,S
8.12,2,9,H
7.59,3,12,H
7.11,3,20,S
7.11,3,14,H
8.13,11,11,H
6.85,11,20,S
6.85,11,12,H
6.92,3,17,S
7.62,8,20,S
7.58,3,12,S
7.58,3,15,H
7.47,4,20,S
7.47,4,12,H
6.73,6,19,S
6.57,5,12,S
6.68,7,11,S
6.68,7,12,H
7.55,2,15,H
7.36,5,11,S
7.36,5,7,H
7.14,6,18,S
7.7,3,20,S
7.7,3,8,H
7.63,9,19,S
7.63,9,9,H
7.2,10,16,H
8.58,5,9,S
8.58,5,13,H
7.53,10,14,S
7.8,3,20,S
7.02,9,19,S
7.02,9,5,H
7.07,2,5,S
7.07,2,8,H
6.85,2,10,H
7.27,10,10,H
5.81,10,14,H
7.24,6,12,S
7.24,6,13,H
6.91,2,20,S
7.07,10,10,S
7.15,8,13,S
8.3,10,15,S
6.89,2,15,S
6.89,2,10,H
7.24,6,20,S
8.02,8,19,S
7.73,5,17,S
7.73,5,9,H
6.9,10,8,S
7.56,7,19,S
7.56,7,14,H
7.19,2,12,S
7.19,2,13,H
6.56,2,12,H
7.08,10,15,H
7.18,6,8,S
7.43,9,14,S
7.78,9,12,H
7.2,10,20,S
7.86,7,12,H
7.36,7,15,S
7.36,7,6,H
7,6,17,S
7,6,16,H
7.11,8,20,S
7.04,10,13,S
6.97,10,17,S
6.97,10,5,H
6.25,2,13,H
7.45,10,11,H
7.45,10,16,H
7.38,10,20,S
7.42,9,16,S
7.42,9,11,H
7.15,7,14,H
7.54,8,16,S
7.54,8,18,H
7.02,8,19,S
8.34,4,13,S
8.34,4,11,H
7.57,9,13,S
7.39,10,16,S
7.39,10,12,H
6.14,7,18,S
7.65,11,20,S
7.52,4,17,S
7.52,4,13,H
6.98,7,17,S
6.98,7,15,H
7.89,10,20,S
8.11,3,16,S
7.73,3,11,S
7.73,3,14,H
7.64,6,10,S
6.6,3,17,S
7.57,9,20,S
7.57,9,17,H
6.62,2,19,S
7.13,10,18,S
7.1,8,13,S
7.81,6,15,H
7.17,5,15,S
7.82,6,18,S
5.81,8,13,S
6.39,10,13,S
7.86,5,19,S
7.86,5,9,H
7.98,7,17,S
7.87,4,13,S
7.87,4,13,H
8.33,3,20,S
7.65,9,20,S
7.65,9,14,H
6.83,8,10,S
7.28,9,13,S
6.78,10,12,S
6.78,10,15,H
7.75,4,20,S
7.75,4,14,H
6.92,10,19,S
8.68,10,20,S
6.92,10,20,S
7.63,6,12,S
6.37,10,20,S
7.81,3,17,S
6.56,2,19,S
7.37,3,18,H
7.47,4,12,H
7.53,3,13,S
7.53,3,14,H
7.54,2,18,S
6.41,3,15,S
6.74,7,19,S
6.73,2,6,S
6.73,2,12,H
6.8,8,18,S
6.8,8,10,H
8.33,7,20,S
8.33,7,17,H
6.96,8,20,S
6.96,8,10,H
8.25,10,16,S
7.54,4,13,S
7.62,6,12,S
6.98,8,15,S
6.98,8,10,H
7.27,10,18,S
7.91,11,20,S
8.3,4,16,S
7.16,5,17,S
7.16,5,12,H
7.38,3,17,S
7.38,3,10,H
7.52,2,19,S
7.29,11,17,S
7.29,2,20,S
6.73,2,8,S
7.91,7,20,S
6.38,4,20,S
6.82,2,4,S
6.73,2,8,S
7.79,3,19,S
7.4,10,20,S
7.1,10,18,H
6.91,4,12,H
7.88,8,19,S
7.49,10,20,S
7.49,10,15,H
6.61,4,17,S
7.91,2,16,S
7.57,10,20,S
8.16,5,14,H
7.19,9,12,S
7.19,9,12,H
7.32,11,11,H
7.36,3,7,S
7.36,3,17,H
7.35,10,14,S
7.12,7,12,S
8.35,6,12,S
7.26,9,13,H
7.54,5,19,S
7.26,4,19,S
6.41,10,18,S
6.52,4,20,S
6.98,6,20,S
6.9,10,15,S
6.9,10,6,H
7.41,3,14,S
7.41,3,6,H
7.37,5,20,S
7.37,5,11,H
7.3,7,14,H
6.42,4,18,H
6.95,7,20,S
6.95,7,11,H
6.67,9,20,S
6.67,9,8,H
8.15,6,13,S
8.15,6,9,H
7.82,10,12,S
7.42,3,18,S
7.44,6,18,S
7.16,2,19,S
7.16,2,10,H
7.4,4,11,H
7.64,10,12,H
7.72,4,14,S
7.72,4,12,H
6.19,10,15,H
7.57,4,20,S
7.57,4,9,H
8.2,10,20,S
8.2,10,4,H
7.59,10,20,S
7.33,10,20,S
7.88,4,8,S
7.68,2,6,S
7.68,2,13,H
6.35,3,20,S
8.31,11,12,S
8.31,11,16,H
7.33,6,20,S
7.33,6,7,H
7.29,7,13,S
7.29,7,13,H
7.5,8,13,H
6.48,6,12,H
7.48,9,20,S
7.34,11,18,S
7.34,11,15,H
7.52,7,20,S
7.52,7,16,S
7.52,7,13,H
7.59,9,16,S
7.66,10,20,S
6.81,10,15,H
6.72,2,5,S
6.72,2,13,H
7.33,5,13,S
7.3,11,16,S
7.3,11,16,H
7.5,3,16,S
7.5,3,9,H
7.39,8,16,S
8.43,7,18,S
6.92,6,19,S
7.67,10,14,S
8.02,10,19,S
7.24,4,20,S
7.28,8,11,S
6.78,9,14,S
6.86,2,17,S
6.86,2,11,H
6.74,5,20,S
6.74,5,15,H
7.38,8,14,H
7.73,10,16,S
7.73,10,12,H
7.23,10,20,S
7.63,6,12,S
7.37,10,17,S
7.37,10,14,H
6.93,4,14,S
6.93,4,13,H
6.81,2,13,S
6.81,2,11,H
7.62,3,12,S
7.62,3,7,H
8.7,3,20,S
8.7,3,12,H
7.32,6,16,S
7.32,6,12,H
8.04,7,16,S
8.04,7,17,H
7.72,2,4,S
7.72,2,5,H
7.27,6,12,S
7.27,6,14,H
7.76,7,13,S
7.35,4,11,S
7.35,4,16,H
7.08,2,14,S
7.79,5,18,S
7.79,5,12,H
6.92,5,10,H
7.43,6,20,S
7.43,6,12,H
7.04,5,4,S
7.12,11,15,S
6.87,4,13,S
7.62,8,17,S
7.48,10,19,S
6.69,2,14,S
6.69,2,4,H
7.45,10,14,S
7.45,10,6,H
7.38,8,20,S
7.15,5,8,S
7.51,11,10,S
7.51,11,13,H
7.96,5,17,S
7.96,5,16,H
7.31,2,14,S
7.46,2,20,S
7.48,3,8,S
6.72,5,7,S
6.76,9,18,S
6.76,9,13,H
7.48,10,20,S
7.56,8,20,S
6.17,11,14,S
6.17,11,12,H
6.76,7,15,S
6.76,7,13,H
7.06,3,20,S
7.06,3,15,H
8.25,10,12,H
7.49,5,6,S
7.49,5,4,H
7.06,4,12,S
7.21,6,19,S
7.75,6,10,S
7.75,6,6,H
7.67,7,20,S
7.2,6,15,H
7.16,2,16,S
7.16,2,15,H
7.18,10,15,S
8.29,8,8,H
7.15,10,15,S
7.15,10,11,H
6.67,6,17,S
6.67,6,11,H
7.1,3,7,S
7.1,3,7,H
7.98,3,16,H
7.12,2,20,S
7.12,2,12,H
6.63,10,20,S
7.48,3,12,S
7.48,3,19,H
7.44,3,12,S
6.9,6,11,H
7.53,7,18,H
6.25,2,7,S
6.25,2,8,H
7.13,4,4,S
7.11,5,20,S
7.11,5,13,H
7.14,2,11,H
8.12,8,20,S
7.45,2,16,S
7.45,2,7,H
7.1,4,20,S
7.1,4,12,H
7.22,7,18,S
7.79,3,13,S
7.85,4,7,S
7.28,8,12,S
7.28,8,11,H
6.02,4,17,S
6.02,4,14,H
7.11,9,16,H
8.1,2,16,S
6.36,5,9,S
6.49,5,16,S
7.37,6,17,S
7.37,6,15,H
7.53,7,8,S
6.58,10,15,H
6.8,11,20,S
8.6,6,19,S
8.22,9,14,H
6.82,10,13,S
6.82,10,8,H
6.74,4,10,S
6.74,4,10,H
6.75,3,20,S
6.75,3,11,H
6.93,6,17,H
7.56,2,14,S
7.24,6,12,S
7.24,6,11,H
7.3,2,15,S
7.3,2,10,H
6.91,8,20,S
7.07,11,10,S
7.84,2,20,S
6.87,3,14,S
7.22,3,17,S
8.07,8,20,S
8.07,8,18,H
6.94,8,11,H
6.96,10,14,S
6.96,10,12,H
7.03,7,15,H
7.27,11,8,S
7.09,11,13,S
7.09,11,5,H
7.69,5,14,S
7.04,10,19,S
8.31,9,9,S
8.31,9,14,H
6.88,9,8,S
6.88,9,11,H
8.43,2,20,S
7.08,6,19,S
7.43,7,12,S
5.91,2,20,S
5.91,2,10,H
7.82,11,9,S
7.27,3,16,H
8.07,6,19,S
8.07,6,9,H
7.7,4,18,S
7.55,6,14,S
7.11,9,18,H
7.84,10,13,S
7.58,10,18,S
7.43,6,14,S
6.97,10,10,S
6.97,10,16,H
8.07,10,11,H
7.38,3,9,S
7.38,3,9,H
7.18,4,19,H
7.83,7,13,S
7.83,7,19,H
7.72,9,12,S
7.28,7,18,S
7.57,3,14,S
7.05,10,10,S
7.44,11,11,S
7.44,11,16,H
7.63,8,19,S
8.15,3,11,S
7.05,7,19,S
7.05,7,9,H
7.56,3,17,S
7.56,3,10,H
5.92,3,14,S
5.92,3,11,H
7.11,5,7,S
7.16,6,7,S
7.16,6,11,H
6.34,6,14,S
6.34,6,10,H
7.22,6,20,S
7.69,9,10,H
8.94,10,13,S
6.95,6,15,S
6.95,6,6,H
6.32,6,12,H
7.69,5,17,S
7.69,5,7,H
7.44,7,8,H
6.77,5,12,S
6.92,10,13,H
7.81,2,14,S
7.81,2,7,H
7.8,10,5,S
7.49,10,18,S
6.64,2,13,H
7.23,3,20,S
7.14,5,18,S
6.14,3,10,S
6.14,3,7,H
7.58,10,13,S
7.45,6,16,S
7.56,5,15,S
7.56,5,11,H
7.69,6,7,S
6.62,10,12,S
6.9,9,17,S
6.9,9,14,H
7.58,2,20,S
7.45,5,14,S
7.45,5,11,H
7.66,10,10,S
7.7,9,9,S
7.15,6,20,S
7.15,6,15,H
6.69,5,13,S
6.69,5,12,H
7.15,6,12,S
7.15,5,14,S
8.45,10,20,S
8.45,10,16,H
8,5,18,S
8,5,14,H
7.81,3,19,S
7.11,11,20,S
7.11,11,12,H
7.54,11,12,H
7.8,11,15,S
7.72,10,18,S
7.16,10,19,S
6.7,6,12,S
6.7,6,13,H
7.17,10,12,S
6.83,7,6,S
7.64,6,13,S
7.64,6,10,H
7.44,2,11,H
7.42,4,10,S
7.42,4,15,H
6.75,7,14,S
7.8,5,20,S
6.92,10,20,S
6.92,10,16,H
8.03,10,17,S
8.03,10,13,H
7.4,8,15,H
6.34,5,19,S
7.63,11,7,S
7.13,10,19,S
7.13,10,15,H
7.42,3,9,S
6.93,5,19,S
6.93,5,10,H
6.75,7,9,S
6.75,7,17,H
7.26,4,20,S
7.3,3,20,S
8,10,17,S
7.41,7,20,S
7.85,3,20,S
6.08,4,15,S
6.08,4,10,H
8.03,8,20,S
7.71,2,17,S
7.71,2,10,H
6.57,3,8,S
6.57,3,8,H
8.16,10,13,S
8.16,10,19,H
7.87,10,13,S
7.87,10,15,H
7.27,2,9,S
7.27,2,12,H
7.29,7,13,S
7.29,7,18,H
7.15,10,13,S
7.32,5,15,S
7.32,5,18,H
7.63,3,12,S
6.78,7,20,S
7.15,4,10,S
7.15,4,12,H
7.51,4,18,S
7.12,3,12,S
7.77,10,13,S
7.13,10,16,S
7.13,10,12,H
7.54,4,13,S
7.54,4,14,H
6.88,10,11,S
6.88,10,15,H
8.18,9,14,S
7.36,6,11,S
7.96,3,11,S
7.96,3,10,H
6.82,5,18,S
7.1,2,11,H
8.49,8,17,S
6.26,6,16,S
6.26,6,9,H
7.16,8,16,S
7.16,8,12,H
6.56,9,8,S
6.56,9,13,H
7.03,5,5,S
7.03,5,12,H
6.19,9,11,S
6.19,9,6,H
7.71,10,19,S
6.38,3,12,H
7.05,11,15,S
7.05,11,15,H
6.81,2,14,S
7.67,11,14,H
6.88,6,8,S
6.88,6,6,H
6.73,4,16,S
7.91,7,12,H
7.45,7,12,S
7.3,10,11,H
7.86,7,10,S
8.02,5,13,S
8.02,5,9,H
6.73,8,5,S
6.73,8,12,H
7.16,6,20,S
7.9,3,13,S
7.63,10,14,S
7.3,10,12,S
7.3,10,7,H
5.21,3,18,S
5.21,3,15,H
7.35,5,13,S
7.35,5,12,H
7.18,10,18,H
6.54,4,17,S
7.56,10,10,H
7.14,4,14,S
7.14,4,11,H
6.92,8,20,S
6.92,8,12,H
7.48,7,18,S
7.48,7,19,H
6.63,5,16,S
7.3,10,19,S
6.88,10,9,H
6.61,4,9,S
6.69,10,18,H
7.88,4,18,S
6.48,7,9,S
6.67,6,7,S
6.67,6,9,H
7.47,6,14,H
7.75,7,20,S
7.75,7,13,H
8.15,7,20,S
7.92,3,12,H
7.45,10,14,S
7.44,3,17,S
7.51,3,13,S
7.42,6,11,H
7.65,5,12,H
6.54,2,11,S
6.54,2,13,H
8.44,2,19,S
8.44,2,14,H
7.53,2,13,S
7.53,2,15,H
6.85,9,16,S
6.38,2,9,S
7.42,8,20,S
7.74,4,13,S
7.74,4,10,H
6.36,9,16,H
7.07,10,13,S
7.88,2,13,S
7.88,2,14,H
7.81,6,13,S
7.32,4,15,S
6.79,7,15,S
7.98,8,16,S
7.79,6,13,S
7.79,6,15,H
6.89,7,19,S
8.25,10,18,S
8.25,10,13,H
7.5,10,11,H
7.44,7,10,H
7.56,7,17,S
7.9,4,9,H
6.54,10,11,H
6.16,2,18,S
6.16,2,19,H
5.69,10,9,S
5.69,10,16,H
7.3,5,20,S
7.3,5,11,H
6.9,10,16,S
6.9,10,12,H
6.89,5,18,S
7.34,7,13,S
7.61,10,13,H
7.47,2,12,H
8.45,2,18,S
7.89,8,12,S
6.31,10,14,S
8.1,6,17,S
6.87,4,15,S
6.87,4,7,H
7.64,2,13,H
6.73,4,11,S
6.73,4,16,H
7.18,6,11,H
7.83,11,15,S
6.68,11,16,S
6.68,11,16,H
6.26,2,7,S
6.83,7,16,S
6.83,7,10,H
8.17,4,6,S
8.08,3,8,S
8.08,3,16,H
7.06,5,13,S
7.53,4,10,H
6.94,3,18,S
7.61,9,20,S
7.61,9,10,H
7.15,9,19,S
6.9,5,8,S
7.07,8,10,H
6.94,6,14,H
6.59,8,12,H
6.94,8,13,H
7.27,4,15,S
7,7,15,S
7,7,13,H
7.3,4,11,S
7.3,4,6,H
7.57,10,16,S
8.36,9,18,H
6.05,4,14,H
7.28,7,10,H
6.28,6,20,S
7.49,4,8,S
7.47,6,16,S
7.77,10,14,S
7.04,5,20,S
7.2,10,14,S
8.03,8,17,S
7.57,2,15,H
6.78,8,14,S
7.44,10,13,S
7.44,10,6,H
7.48,2,18,S
7.45,11,16,S
7.45,11,17,H
7.07,8,14,S
7.07,8,13,H
7.54,3,16,S
7.57,7,19,S
7.18,9,19,S
7.18,9,8,H
7.7,7,5,S
7.7,7,15,H
7.07,10,20,S
7.53,8,15,S
7.53,8,13,H
7.89,4,20,S
8.03,3,7,S
6.72,10,17,S
7.84,10,13,S
6.16,11,12,H
6.38,10,11,S
7.1,2,5,S
7.1,2,15,H
7.76,6,12,S
7.33,8,19,S
7.33,8,16,H
6.37,3,14,S
8.21,9,19,S
8.14,5,15,S
7.98,10,8,S
6.96,10,10,S
7.54,7,18,S
7.75,10,17,S
7.75,10,16,H
7.19,10,13,S
7.19,10,4,H
7.06,9,19,S
7.54,8,13,S
7.54,8,12,H
7.48,7,20,S
7.48,7,19,H
7.41,5,18,S
7.81,11,16,S
7.81,11,13,H
7.23,5,16,S
6.82,7,14,S
6.82,7,6,H
7.26,5,20,S
6.71,3,8,S
6.71,3,9,H
7.17,2,20,S
7.17,2,7,H
7.84,6,18,S
6.71,9,14,H
8.03,5,10,S
6.95,10,15,S
6.95,10,14,H
7.79,6,20,S
7.03,4,20,S
8.44,5,19,S
6.76,7,13,S
6.76,7,18,H
7.95,8,15,S
6.75,11,12,H
7.79,9,14,S
7.1,5,20,S
7.1,5,14,H
7.58,4,12,H
6.77,2,19,S
6.77,2,13,H
7.78,8,14,S
7.78,8,19,H
6.34,10,10,S
8.59,5,20,S
8.59,5,12,H
7.45,7,18,S
7.45,7,14,H
7.73,10,20,S
7.5,10,14,H
7.76,10,20,S
7.25,8,19,S
7.06,5,12,S
7.38,10,19,S
7.65,5,17,S
7.21,2,20,S
7.1,9,17,S
7.18,7,12,S
7.07,4,16,S
8.12,4,19,S
8.12,4,11,H
6.95,4,6,S
6.95,4,11,H
7.96,7,20,S
6.2,7,6,S
6.2,7,9,H
7.66,4,15,H
7.16,8,5,S
7.16,8,12,H
6.43,8,20,S
8.16,10,18,S
8.16,10,10,H
8.1,2,20,S
8.1,2,13,H
6.67,7,14,S
7.48,10,18,S
8.1,4,6,S
7.68,7,11,H
7.94,10,14,S
7.54,10,13,H
7.1,8,16,S
6.8,9,13,S
6.8,9,9,H
7.77,9,17,S
7.95,11,16,S
7.52,5,8,H
7.56,4,13,H
6.84,5,11,S
6.84,5,9,H
6.76,5,12,S
7.03,3,16,S
7.11,10,19,S
7.48,9,12,S
7.48,9,11,H
6.86,10,12,S
7.81,2,20,S
7.81,2,19,S
7.81,2,13,H
8.12,6,18,S
8.12,6,13,H
8.77,8,19,S
7.22,4,20,S
8.44,10,20,S
8.44,10,9,H
7.9,2,15,S
6.79,10,19,S
6.79,10,13,H
7.08,8,19,S
6.02,10,12,H
6.37,10,14,H
7.44,5,17,S
7.44,5,15,H
6.92,3,14,S
6.92,3,13,H
8.02,5,6,S
8.02,5,19,H
7.9,4,14,S
8.39,4,14,S
8.39,4,10,H
7.92,5,14,S
6.94,4,8,S
7.07,2,13,S
7.07,2,16,H
7.09,11,13,S
7.09,11,12,H
7.21,11,14,H
7.12,5,20,S
6.66,2,17,S
6.66,2,14,H
6.97,10,20,S
6.97,10,10,H
7.7,7,7,S
7.03,5,18,S
7.03,5,14,H
7.02,6,9,S
6.48,5,11,S
6.48,5,10,H
6.42,4,16,H
7.94,2,14,S
8.07,8,16,S
8.07,8,15,H
7.16,10,18,S
7.16,10,13,H
7.37,11,17,S
6.55,10,14,H
8.26,10,13,S
8.26,10,15,H
6.99,8,11,S
6.99,8,15,H
7.21,10,12,S
7.54,8,11,S
7.54,8,13,H
7.13,10,9,H
7.33,4,13,S
5.76,7,13,H
7.53,8,17,H
6.73,8,19,S
6.73,8,14,H
7.23,10,15,H
6.95,10,19,S
7.26,9,19,S
6.71,3,19,S
6.71,3,16,H
7.11,6,15,S
7.52,2,15,S
7.1,11,8,S
8.41,8,20,S
8.41,8,10,H
6.66,6,18,S
6.42,3,11,S
6.42,3,16,H
8.96,9,16,S
8.96,9,11,H
7.16,10,12,H
7.18,8,16,S
7.47,5,15,S
6.67,4,20,S
7.91,4,17,S
7.91,4,11,H
7.5,10,15,S
6.87,10,12,H
7.87,4,9,S
7.27,3,12,S
7.16,10,12,S
7.16,10,9,H
8.2,11,14,S
8.2,11,12,H
6.25,9,8,S
6.25,9,14,H
7.33,4,17,S
7.33,4,11,S
7.33,4,15,H
6.56,3,17,S
7.62,8,20,S
7.62,8,17,H
6.21,4,13,S
6.21,4,9,H
7.67,6,20,S
6.98,3,12,H
6.28,2,10,H
7.37,3,20,S
7.37,3,9,H
7.57,9,12,S
7.57,9,13,H
7.69,10,5,S
7.62,8,20,S
7.62,7,18,S
7.62,7,12,H
7.81,4,14,H
7.76,3,13,S
6.78,8,19,S
6.78,8,6,H
6.76,7,17,H
7.66,2,15,S
7.66,2,4,H
6.71,4,20,S
8.04,10,13,H
7.48,10,19,S
7.67,4,15,S
6.5,2,14,S
6.5,2,10,H
7.71,7,13,H
6.1,10,15,S
7.25,5,15,S
7.25,5,4,H
7.1,7,20,S
6.16,9,20,S
6.16,9,15,H
7,10,5,S
7.15,5,19,S
7.15,5,7,H
7.49,10,20,S
7.07,3,14,S
7.07,3,9,H
6.12,8,16,S
7.32,10,15,S
7.32,10,12,H
7.45,7,12,S
7.45,7,12,H
7.25,10,19,S
7.25,10,13,H
7.41,3,14,S
7.41,3,14,H
7.78,10,20,S
7.5,2,10,S
7.5,2,17,H
7.52,9,12,H
7.25,10,16,S
7.28,6,18,S
7.66,9,12,S
7.06,3,11,H
6.05,4,11,H
6.97,6,18,S
6.97,6,9,H
7.51,10,20,S
7.51,10,7,H
6.62,3,19,S
6.62,3,12,H
7.71,7,12,S
7,10,20,S
7,10,11,H
7.3,11,12,S
7.3,11,11,H
7.17,3,17,S
7.17,3,8,H
6.57,10,12,S
6.57,10,13,H
7.86,6,12,H
7,3,20,S
7.72,2,13,H
7.29,2,16,S
7.29,2,8,H
7.29,10,12,S
6.69,8,20,S
6.48,5,16,S
6.74,4,16,S
6.74,4,14,H
7.76,5,15,S
7.18,6,9,S
7.18,6,7,H
8.08,6,14,S
6.87,5,18,S
7.43,3,12,S
7.68,3,12,H
7.85,10,16,S
6.38,11,17,S
8.37,9,17,S
7.04,3,7,H
7.49,10,20,S
8.08,7,15,S
8.08,7,8,H
7.03,10,14,S
7.04,7,16,S
7.04,7,11,H
6.51,3,16,S
7.46,6,17,S
7.13,7,15,H
6.75,3,13,H
7.36,5,13,S
6.71,2,13,S
7.4,6,19,S
7.11,5,12,S
7.11,5,15,H
6.41,9,18,S
6.41,9,14,H
7.83,2,5,S
7.49,10,11,S
6.98,9,11,S
7.45,2,11,S
7.45,2,12,H
7.02,5,11,S
7.02,5,18,H
7.25,3,12,S
7.25,3,9,H
7.07,10,19,S
7.07,10,7,H
6.64,8,15,H
7.94,7,16,H
7.62,5,16,S
7.41,10,20,S
7.59,10,11,H
8.1,10,16,H
6.95,5,12,S
7.21,11,8,S
7.45,2,13,S
7.45,2,12,H
6.57,10,16,S
7.45,11,17,S
7.45,11,17,H
7.79,10,13,H
7.11,9,10,S
7.3,4,12,H
6.59,6,13,S
6.59,6,11,H
6.99,8,10,H
6.57,2,18,H
6.63,5,17,S
6.63,5,15,H
7.89,10,20,S
7.89,10,17,H
6.29,6,19,S
6.29,6,18,H
7.38,2,19,S
7.05,3,19,S
7.05,3,17,H
6.12,10,18,S
8,9,11,S
7.09,6,15,S
7.97,4,12,S
7.97,4,16,H
7.36,10,13,S
7.36,10,12,H
7.11,7,19,S
7.22,8,8,H
7.42,11,20,S
6.98,10,18,S
6.98,10,12,H
7.19,5,14,S
7.63,3,13,S
7.96,10,20,S
7.16,3,10,S
6.14,6,14,S
6.14,6,11,H
7.26,3,13,S
6.64,4,15,S
6.66,10,13,H
6.39,7,14,H
6.88,6,16,H
7.81,6,11,S
7.81,6,8,H
7.68,5,20,S
6.53,7,15,H
7.61,11,20,S
7.14,2,14,S
7.14,2,10,H
7.4,2,10,S
7.4,2,13,H
7.49,6,17,S
7.49,6,7,H
7.69,9,18,S
7.96,5,10,S
7.02,6,13,S
7.02,6,9,H
7.77,4,13,S
7.89,10,7,H
7.41,10,17,S
7.97,7,15,S
7.97,7,15,H
7.62,10,14,S
7.56,5,15,S
7.56,5,12,H
8,11,15,S
7.84,2,17,H
8.39,8,19,S
7.78,5,15,H
6.49,10,11,H
7.35,2,20,S
7.35,2,12,H
6.04,3,8,H
7.58,5,15,H
6.58,6,18,S
6.58,6,5,H
7.68,11,18,S
5.87,8,11,H
6.75,10,20,S
8.09,10,19,S
7.97,7,15,S
7.97,7,12,H
7.87,10,8,S
6.97,9,7,S
7.41,10,13,H
7.84,10,13,S
7.84,10,12,H
7.17,10,18,S
7.17,10,6,H
7.18,2,14,S
7.18,2,6,H
6.98,3,18,S
6.98,3,17,H
8.4,7,19,S
7.09,10,18,S
7.54,5,13,S
7.54,5,12,H
7.26,4,20,S
7.28,8,9,S
6.58,10,20,S
6.87,4,18,S
6.42,3,12,S
6.42,3,12,H
7.63,10,17,H
7.35,10,12,S
7.35,10,4,H
7.82,7,20,S
7.73,2,8,S
7.73,2,14,H
7.58,5,19,S
8.41,10,20,S
7.5,5,20,S
