@RELATION burstmodel
@ATTRIBUTE dealer-1 string
@ATTRIBUTE dealer-2 string
@ATTRIBUTE player1-1 string
@ATTRIBUTE player1-2 string
@ATTRIBUTE player2-1 string
@ATTRIBUTE player2-2 string
@ATTRIBUTE player3-1 string
@ATTRIBUTE player3-2 string
@ATTRIBUTE player4-1 string
@ATTRIBUTE player4-2 string
@ATTRIBUTE total numeric
@ATTRIBUTE result {burst, non-burst}
@DATA
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,12,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,15,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,6,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,13,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,15,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,14,non-burst
KING,ACE,TWO,JACK,THREE,THREE,JACK,FOUR,TEN,SEVEN,16,non-burst
TEN,SIX,JACK,FIVE,JACK,EIGHT,ACE,THREE,SIX,KING,15,non-burst
TEN,SIX,JACK,FIVE,JACK,EIGHT,ACE,THREE,SIX,KING,14,non-burst
TEN,SIX,JACK,FIVE,JACK,EIGHT,ACE,THREE,SIX,KING,14,non-burst
TEN,SIX,JACK,FIVE,JACK,EIGHT,ACE,THREE,SIX,KING,16,non-burst
FIVE,SEVEN,ACE,QUEEN,SEVEN,FOUR,TWO,SEVEN,EIGHT,SEVEN,11,non-burst
FIVE,SEVEN,ACE,QUEEN,SEVEN,FOUR,TWO,SEVEN,EIGHT,SEVEN,9,non-burst
FIVE,SEVEN,ACE,QUEEN,SEVEN,FOUR,TWO,SEVEN,EIGHT,SEVEN,11,non-burst
FIVE,SEVEN,ACE,QUEEN,SEVEN,FOUR,TWO,SEVEN,EIGHT,SEVEN,15,non-burst
FOUR,QUEEN,KING,QUEEN,EIGHT,ACE,SEVEN,EIGHT,SEVEN,SEVEN,15,non-burst
FOUR,QUEEN,KING,QUEEN,EIGHT,ACE,SEVEN,EIGHT,SEVEN,SEVEN,14,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,9,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,11,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,5,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,15,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,9,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,15,non-burst
THREE,FOUR,FOUR,FIVE,TWO,THREE,FIVE,FOUR,FIVE,TWO,7,non-burst
QUEEN,FIVE,KING,FOUR,FIVE,NINE,NINE,FOUR,EIGHT,FOUR,14,non-burst
QUEEN,FIVE,KING,FOUR,FIVE,NINE,NINE,FOUR,EIGHT,FOUR,14,non-burst
QUEEN,FIVE,KING,FOUR,FIVE,NINE,NINE,FOUR,EIGHT,FOUR,13,non-burst
QUEEN,FIVE,KING,FOUR,FIVE,NINE,NINE,FOUR,EIGHT,FOUR,14,non-burst
QUEEN,FIVE,KING,FOUR,FIVE,NINE,NINE,FOUR,EIGHT,FOUR,12,non-burst
KING,SIX,TWO,NINE,SEVEN,JACK,TEN,ACE,THREE,EIGHT,11,non-burst
KING,SIX,TWO,NINE,SEVEN,JACK,TEN,ACE,THREE,EIGHT,11,non-burst
KING,FIVE,QUEEN,NINE,JACK,SEVEN,SEVEN,FOUR,TEN,ACE,11,non-burst
TEN,SIX,SEVEN,TWO,NINE,FOUR,TEN,NINE,EIGHT,FIVE,9,non-burst
TEN,SIX,SEVEN,TWO,NINE,FOUR,TEN,NINE,EIGHT,FIVE,12,non-burst
TEN,SIX,SEVEN,TWO,NINE,FOUR,TEN,NINE,EIGHT,FIVE,13,non-burst
TEN,SIX,SEVEN,TWO,NINE,FOUR,TEN,NINE,EIGHT,FIVE,13,non-burst
TEN,SIX,SEVEN,TWO,NINE,FOUR,TEN,NINE,EIGHT,FIVE,14,non-burst
TEN,ACE,NINE,FIVE,SIX,EIGHT,SIX,SEVEN,SEVEN,THREE,14,non-burst
TEN,ACE,NINE,FIVE,SIX,EIGHT,SIX,SEVEN,SEVEN,THREE,14,non-burst
TEN,ACE,NINE,FIVE,SIX,EIGHT,SIX,SEVEN,SEVEN,THREE,13,non-burst
TEN,ACE,NINE,FIVE,SIX,EIGHT,SIX,SEVEN,SEVEN,THREE,10,non-burst
TEN,ACE,NINE,FIVE,SIX,EIGHT,SIX,SEVEN,SEVEN,THREE,13,non-burst
FOUR,EIGHT,KING,TWO,NINE,SEVEN,TWO,FIVE,EIGHT,QUEEN,12,non-burst
FOUR,EIGHT,KING,TWO,NINE,SEVEN,TWO,FIVE,EIGHT,QUEEN,16,non-burst
FOUR,EIGHT,KING,TWO,NINE,SEVEN,TWO,FIVE,EIGHT,QUEEN,7,non-burst
FOUR,EIGHT,KING,TWO,NINE,SEVEN,TWO,FIVE,EIGHT,QUEEN,10,non-burst
FOUR,EIGHT,KING,TWO,NINE,SEVEN,TWO,FIVE,EIGHT,QUEEN,14,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,15,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,16,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,14,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,11,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,16,non-burst
TWO,FOUR,FIVE,KING,FIVE,ACE,TWO,NINE,SEVEN,SEVEN,14,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,13,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,6,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,16,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,9,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,15,non-burst
JACK,QUEEN,TEN,THREE,TWO,FOUR,THREE,SIX,NINE,THREE,12,non-burst
TEN,KING,SIX,THREE,THREE,JACK,QUEEN,ACE,THREE,THREE,9,non-burst
TEN,KING,SIX,THREE,THREE,JACK,QUEEN,ACE,THREE,THREE,13,non-burst
TEN,KING,SIX,THREE,THREE,JACK,QUEEN,ACE,THREE,THREE,6,non-burst
TEN,KING,SIX,THREE,THREE,JACK,QUEEN,ACE,THREE,THREE,11,non-burst
EIGHT,THREE,ACE,FOUR,NINE,QUEEN,EIGHT,KING,TWO,SIX,15,non-burst
EIGHT,THREE,ACE,FOUR,NINE,QUEEN,EIGHT,KING,TWO,SIX,8,non-burst
EIGHT,THREE,ACE,FOUR,NINE,QUEEN,EIGHT,KING,TWO,SIX,10,non-burst
EIGHT,THREE,ACE,FOUR,NINE,QUEEN,EIGHT,KING,TWO,SIX,14,non-burst
TEN,TEN,EIGHT,TEN,NINE,SIX,JACK,ACE,TEN,KING,15,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,12,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,12,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,11,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,13,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,11,non-burst
QUEEN,FIVE,JACK,TWO,JACK,TWO,FIVE,SIX,SIX,FIVE,14,non-burst
SEVEN,FOUR,FIVE,FIVE,NINE,ACE,TWO,KING,FIVE,FOUR,10,non-burst
SEVEN,FOUR,FIVE,FIVE,NINE,ACE,TWO,KING,FIVE,FOUR,14,non-burst
SEVEN,FOUR,FIVE,FIVE,NINE,ACE,TWO,KING,FIVE,FOUR,12,non-burst
SEVEN,FOUR,FIVE,FIVE,NINE,ACE,TWO,KING,FIVE,FOUR,9,non-burst
FIVE,SIX,JACK,EIGHT,JACK,KING,TWO,TWO,SIX,JACK,4,non-burst
FIVE,SIX,JACK,EIGHT,JACK,KING,TWO,TWO,SIX,JACK,13,non-burst
FIVE,SIX,JACK,EIGHT,JACK,KING,TWO,TWO,SIX,JACK,16,non-burst
SEVEN,SEVEN,FIVE,THREE,SEVEN,THREE,FOUR,SIX,QUEEN,SIX,8,non-burst
SEVEN,SEVEN,FIVE,THREE,SEVEN,THREE,FOUR,SIX,QUEEN,SIX,13,non-burst
SEVEN,SEVEN,FIVE,THREE,SEVEN,THREE,FOUR,SIX,QUEEN,SIX,10,non-burst
SEVEN,SEVEN,FIVE,THREE,SEVEN,THREE,FOUR,SIX,QUEEN,SIX,10,non-burst
SEVEN,SEVEN,FIVE,THREE,SEVEN,THREE,FOUR,SIX,QUEEN,SIX,16,non-burst
SEVEN,FIVE,ACE,FOUR,TEN,THREE,SEVEN,SIX,JACK,FIVE,15,non-burst
SEVEN,FIVE,ACE,FOUR,TEN,THREE,SEVEN,SIX,JACK,FIVE,13,non-burst
SEVEN,FIVE,ACE,FOUR,TEN,THREE,SEVEN,SIX,JACK,FIVE,13,non-burst
SEVEN,FIVE,ACE,FOUR,TEN,THREE,SEVEN,SIX,JACK,FIVE,15,non-burst
FIVE,EIGHT,QUEEN,ACE,EIGHT,SIX,QUEEN,JACK,JACK,JACK,14,non-burst
NINE,TEN,SIX,EIGHT,SEVEN,SEVEN,SIX,TEN,TWO,JACK,14,non-burst
NINE,TEN,SIX,EIGHT,SEVEN,SEVEN,SIX,TEN,TWO,JACK,14,non-burst
NINE,TEN,SIX,EIGHT,SEVEN,SEVEN,SIX,TEN,TWO,JACK,16,non-burst
NINE,TEN,SIX,EIGHT,SEVEN,SEVEN,SIX,TEN,TWO,JACK,12,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,12,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,15,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,13,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,14,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,16,non-burst
FOUR,QUEEN,TEN,TWO,QUEEN,THREE,FOUR,JACK,SIX,THREE,9,non-burst
NINE,TEN,TWO,SIX,QUEEN,FOUR,EIGHT,TWO,FIVE,KING,8,non-burst
NINE,TEN,TWO,SIX,QUEEN,FOUR,EIGHT,TWO,FIVE,KING,14,non-burst
NINE,TEN,TWO,SIX,QUEEN,FOUR,EIGHT,TWO,FIVE,KING,10,non-burst
NINE,TEN,TWO,SIX,QUEEN,FOUR,EIGHT,TWO,FIVE,KING,15,non-burst
FIVE,SEVEN,EIGHT,QUEEN,TEN,JACK,TWO,TWO,FIVE,EIGHT,4,non-burst
FIVE,SEVEN,EIGHT,QUEEN,TEN,JACK,TWO,TWO,FIVE,EIGHT,8,non-burst
FIVE,SEVEN,EIGHT,QUEEN,TEN,JACK,TWO,TWO,FIVE,EIGHT,13,non-burst
FIVE,SEVEN,EIGHT,QUEEN,TEN,JACK,TWO,TWO,FIVE,EIGHT,15,non-burst
ACE,THREE,SEVEN,SEVEN,THREE,FIVE,FOUR,SIX,FIVE,QUEEN,14,non-burst
ACE,THREE,SEVEN,SEVEN,THREE,FIVE,FOUR,SIX,FIVE,QUEEN,8,non-burst
ACE,THREE,SEVEN,SEVEN,THREE,FIVE,FOUR,SIX,FIVE,QUEEN,16,non-burst
ACE,THREE,SEVEN,SEVEN,THREE,FIVE,FOUR,SIX,FIVE,QUEEN,10,non-burst
ACE,THREE,SEVEN,SEVEN,THREE,FIVE,FOUR,SIX,FIVE,QUEEN,15,non-burst
NINE,FIVE,ACE,KING,NINE,JACK,SIX,SEVEN,THREE,TEN,13,non-burst
NINE,FIVE,ACE,KING,NINE,JACK,SIX,SEVEN,THREE,TEN,13,non-burst
QUEEN,TWO,TWO,QUEEN,FIVE,EIGHT,ACE,TEN,SIX,KING,12,non-burst
QUEEN,TWO,TWO,QUEEN,FIVE,EIGHT,ACE,TEN,SIX,KING,15,non-burst
QUEEN,TWO,TWO,QUEEN,FIVE,EIGHT,ACE,TEN,SIX,KING,13,non-burst
QUEEN,TWO,TWO,QUEEN,FIVE,EIGHT,ACE,TEN,SIX,KING,16,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,13,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,4,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,6,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,12,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,14,non-burst
SEVEN,THREE,KING,THREE,TWO,TWO,FOUR,QUEEN,SEVEN,FOUR,11,non-burst
NINE,FOUR,ACE,EIGHT,FOUR,FIVE,FOUR,SEVEN,FOUR,THREE,9,non-burst
NINE,FOUR,ACE,EIGHT,FOUR,FIVE,FOUR,SEVEN,FOUR,THREE,11,non-burst
NINE,FOUR,ACE,EIGHT,FOUR,FIVE,FOUR,SEVEN,FOUR,THREE,13,non-burst
NINE,FOUR,ACE,EIGHT,FOUR,FIVE,FOUR,SEVEN,FOUR,THREE,7,non-burst
JACK,TEN,SEVEN,FIVE,JACK,NINE,FIVE,JACK,QUEEN,FOUR,12,non-burst
JACK,TEN,SEVEN,FIVE,JACK,NINE,FIVE,JACK,QUEEN,FOUR,15,non-burst
JACK,TEN,SEVEN,FIVE,JACK,NINE,FIVE,JACK,QUEEN,FOUR,16,non-burst
JACK,TEN,SEVEN,FIVE,JACK,NINE,FIVE,JACK,QUEEN,FOUR,14,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,13,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,12,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,14,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,16,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,15,non-burst
TEN,QUEEN,FOUR,NINE,KING,JACK,TWO,JACK,FOUR,ACE,15,non-burst
ACE,THREE,NINE,TWO,JACK,NINE,JACK,QUEEN,KING,EIGHT,11,non-burst
QUEEN,ACE,SEVEN,JACK,EIGHT,TEN,FIVE,TWO,KING,NINE,7,non-burst
QUEEN,ACE,SEVEN,JACK,EIGHT,TEN,FIVE,TWO,KING,NINE,16,non-burst
KING,EIGHT,JACK,SEVEN,TWO,SEVEN,ACE,FOUR,THREE,SEVEN,9,non-burst
KING,EIGHT,JACK,SEVEN,TWO,SEVEN,ACE,FOUR,THREE,SEVEN,15,non-burst
KING,EIGHT,JACK,SEVEN,TWO,SEVEN,ACE,FOUR,THREE,SEVEN,10,non-burst
KING,EIGHT,JACK,SEVEN,TWO,SEVEN,ACE,FOUR,THREE,SEVEN,13,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,12,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,13,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,13,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,13,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,10,non-burst
THREE,QUEEN,KING,TWO,QUEEN,THREE,SEVEN,SIX,FIVE,FIVE,15,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,16,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,6,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,7,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,12,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,14,non-burst
THREE,SIX,NINE,SEVEN,THREE,THREE,FOUR,THREE,TEN,FIVE,15,non-burst
EIGHT,SEVEN,TWO,EIGHT,FIVE,SEVEN,SEVEN,THREE,ACE,TWO,10,non-burst
EIGHT,SEVEN,TWO,EIGHT,FIVE,SEVEN,SEVEN,THREE,ACE,TWO,12,non-burst
EIGHT,SEVEN,TWO,EIGHT,FIVE,SEVEN,SEVEN,THREE,ACE,TWO,10,non-burst
EIGHT,SEVEN,TWO,EIGHT,FIVE,SEVEN,SEVEN,THREE,ACE,TWO,13,non-burst
EIGHT,SEVEN,TWO,EIGHT,FIVE,SEVEN,SEVEN,THREE,ACE,TWO,13,non-burst
QUEEN,ACE,THREE,TEN,TEN,KING,TEN,SIX,NINE,FOUR,13,non-burst
QUEEN,ACE,THREE,TEN,TEN,KING,TEN,SIX,NINE,FOUR,16,non-burst
QUEEN,ACE,THREE,TEN,TEN,KING,TEN,SIX,NINE,FOUR,13,non-burst
THREE,ACE,TWO,QUEEN,FIVE,TEN,SEVEN,EIGHT,JACK,QUEEN,12,non-burst
THREE,ACE,TWO,QUEEN,FIVE,TEN,SEVEN,EIGHT,JACK,QUEEN,15,non-burst
THREE,ACE,TWO,QUEEN,FIVE,TEN,SEVEN,EIGHT,JACK,QUEEN,15,non-burst
EIGHT,NINE,THREE,FIVE,SEVEN,EIGHT,FOUR,NINE,SIX,EIGHT,8,non-burst
EIGHT,NINE,THREE,FIVE,SEVEN,EIGHT,FOUR,NINE,SIX,EIGHT,16,non-burst
EIGHT,NINE,THREE,FIVE,SEVEN,EIGHT,FOUR,NINE,SIX,EIGHT,15,non-burst
EIGHT,NINE,THREE,FIVE,SEVEN,EIGHT,FOUR,NINE,SIX,EIGHT,13,non-burst
EIGHT,NINE,THREE,FIVE,SEVEN,EIGHT,FOUR,NINE,SIX,EIGHT,14,non-burst
JACK,SEVEN,THREE,FOUR,FOUR,JACK,JACK,TEN,THREE,EIGHT,7,non-burst
JACK,SEVEN,THREE,FOUR,FOUR,JACK,JACK,TEN,THREE,EIGHT,15,non-burst
JACK,SEVEN,THREE,FOUR,FOUR,JACK,JACK,TEN,THREE,EIGHT,14,non-burst
JACK,SEVEN,THREE,FOUR,FOUR,JACK,JACK,TEN,THREE,EIGHT,11,non-burst
NINE,EIGHT,SEVEN,SIX,TEN,KING,SEVEN,FIVE,SIX,EIGHT,13,non-burst
NINE,EIGHT,SEVEN,SIX,TEN,KING,SEVEN,FIVE,SIX,EIGHT,12,non-burst
NINE,EIGHT,SEVEN,SIX,TEN,KING,SEVEN,FIVE,SIX,EIGHT,13,non-burst
NINE,EIGHT,SEVEN,SIX,TEN,KING,SEVEN,FIVE,SIX,EIGHT,15,non-burst
NINE,EIGHT,SEVEN,SIX,TEN,KING,SEVEN,FIVE,SIX,EIGHT,14,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,15,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,14,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,16,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,6,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,9,non-burst
NINE,TWO,KING,FIVE,FOUR,QUEEN,JACK,SIX,THREE,THREE,13,non-burst
FIVE,TEN,NINE,FOUR,SEVEN,FOUR,JACK,EIGHT,TWO,THREE,13,non-burst
FIVE,TEN,NINE,FOUR,SEVEN,FOUR,JACK,EIGHT,TWO,THREE,11,non-burst
FIVE,TEN,NINE,FOUR,SEVEN,FOUR,JACK,EIGHT,TWO,THREE,5,non-burst
FIVE,TEN,NINE,FOUR,SEVEN,FOUR,JACK,EIGHT,TWO,THREE,12,non-burst
QUEEN,THREE,THREE,QUEEN,SEVEN,NINE,NINE,NINE,TWO,FIVE,13,non-burst
QUEEN,THREE,THREE,QUEEN,SEVEN,NINE,NINE,NINE,TWO,FIVE,16,non-burst
QUEEN,THREE,THREE,QUEEN,SEVEN,NINE,NINE,NINE,TWO,FIVE,7,non-burst
QUEEN,THREE,THREE,QUEEN,SEVEN,NINE,NINE,NINE,TWO,FIVE,16,non-burst
THREE,NINE,SIX,ACE,SEVEN,KING,TWO,NINE,EIGHT,FOUR,11,non-burst
THREE,NINE,SIX,ACE,SEVEN,KING,TWO,NINE,EIGHT,FOUR,12,non-burst
NINE,SEVEN,KING,EIGHT,TEN,JACK,EIGHT,JACK,FOUR,EIGHT,12,non-burst
NINE,SEVEN,KING,EIGHT,TEN,JACK,EIGHT,JACK,FOUR,EIGHT,14,non-burst
FOUR,SIX,ACE,SIX,QUEEN,FOUR,SEVEN,QUEEN,TEN,TEN,14,non-burst
SIX,THREE,FOUR,FOUR,NINE,KING,ACE,FOUR,EIGHT,FIVE,8,non-burst
SIX,THREE,FOUR,FOUR,NINE,KING,ACE,FOUR,EIGHT,FIVE,15,non-burst
SIX,THREE,FOUR,FOUR,NINE,KING,ACE,FOUR,EIGHT,FIVE,15,non-burst
SIX,THREE,FOUR,FOUR,NINE,KING,ACE,FOUR,EIGHT,FIVE,13,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,12,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,7,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,12,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,14,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,14,non-burst
SEVEN,KING,TWO,TEN,FIVE,TWO,EIGHT,SIX,ACE,THREE,14,non-burst
SEVEN,QUEEN,THREE,KING,ACE,EIGHT,TEN,THREE,EIGHT,TEN,13,non-burst
SEVEN,QUEEN,THREE,KING,ACE,EIGHT,TEN,THREE,EIGHT,TEN,13,non-burst
FIVE,JACK,TWO,JACK,QUEEN,SEVEN,FIVE,FIVE,THREE,SIX,12,non-burst
FIVE,JACK,TWO,JACK,QUEEN,SEVEN,FIVE,FIVE,THREE,SIX,15,non-burst
FIVE,JACK,TWO,JACK,QUEEN,SEVEN,FIVE,FIVE,THREE,SIX,10,non-burst
FIVE,JACK,TWO,JACK,QUEEN,SEVEN,FIVE,FIVE,THREE,SIX,9,non-burst
FIVE,JACK,TWO,JACK,QUEEN,SEVEN,FIVE,FIVE,THREE,SIX,16,non-burst
QUEEN,FOUR,ACE,JACK,FIVE,NINE,SIX,TEN,SIX,QUEEN,14,non-burst
QUEEN,FOUR,ACE,JACK,FIVE,NINE,SIX,TEN,SIX,QUEEN,16,non-burst
QUEEN,FOUR,ACE,JACK,FIVE,NINE,SIX,TEN,SIX,QUEEN,16,non-burst
QUEEN,FIVE,ACE,THREE,FOUR,THREE,QUEEN,TEN,KING,TEN,14,non-burst
QUEEN,FIVE,ACE,THREE,FOUR,THREE,QUEEN,TEN,KING,TEN,13,non-burst
QUEEN,FIVE,ACE,THREE,FOUR,THREE,QUEEN,TEN,KING,TEN,15,non-burst
QUEEN,FIVE,ACE,THREE,FOUR,THREE,QUEEN,TEN,KING,TEN,7,non-burst
KING,FOUR,NINE,TWO,EIGHT,EIGHT,TWO,TEN,ACE,EIGHT,11,non-burst
KING,FOUR,NINE,TWO,EIGHT,EIGHT,TWO,TEN,ACE,EIGHT,16,non-burst
KING,FOUR,NINE,TWO,EIGHT,EIGHT,TWO,TEN,ACE,EIGHT,16,non-burst
KING,FOUR,NINE,TWO,EIGHT,EIGHT,TWO,TEN,ACE,EIGHT,12,non-burst
ACE,JACK,KING,FOUR,SIX,JACK,EIGHT,SEVEN,QUEEN,SIX,14,non-burst
ACE,JACK,KING,FOUR,SIX,JACK,EIGHT,SEVEN,QUEEN,SIX,16,non-burst
ACE,JACK,KING,FOUR,SIX,JACK,EIGHT,SEVEN,QUEEN,SIX,15,non-burst
ACE,JACK,KING,FOUR,SIX,JACK,EIGHT,SEVEN,QUEEN,SIX,16,non-burst
TEN,EIGHT,THREE,SEVEN,TWO,JACK,TWO,SIX,ACE,KING,10,non-burst
TEN,EIGHT,THREE,SEVEN,TWO,JACK,TWO,SIX,ACE,KING,12,non-burst
TEN,EIGHT,THREE,SEVEN,TWO,JACK,TWO,SIX,ACE,KING,16,non-burst
TEN,EIGHT,THREE,SEVEN,TWO,JACK,TWO,SIX,ACE,KING,8,non-burst
TEN,EIGHT,THREE,SEVEN,TWO,JACK,TWO,SIX,ACE,KING,14,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,9,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,15,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,10,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,9,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,15,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,13,non-burst
NINE,THREE,TWO,SEVEN,FIVE,FIVE,TWO,SEVEN,THREE,QUEEN,14,non-burst
JACK,FOUR,JACK,QUEEN,TWO,FOUR,EIGHT,EIGHT,TWO,JACK,6,non-burst
JACK,FOUR,JACK,QUEEN,TWO,FOUR,EIGHT,EIGHT,TWO,JACK,16,non-burst
JACK,FOUR,JACK,QUEEN,TWO,FOUR,EIGHT,EIGHT,TWO,JACK,16,non-burst
JACK,FOUR,JACK,QUEEN,TWO,FOUR,EIGHT,EIGHT,TWO,JACK,12,non-burst
JACK,TEN,FOUR,TEN,NINE,TWO,JACK,KING,TEN,QUEEN,14,non-burst
JACK,TEN,FOUR,TEN,NINE,TWO,JACK,KING,TEN,QUEEN,11,non-burst
JACK,TEN,FOUR,TEN,NINE,TWO,JACK,KING,TEN,QUEEN,15,non-burst
NINE,FOUR,TEN,THREE,KING,ACE,FIVE,TEN,THREE,TWO,13,non-burst
NINE,FOUR,TEN,THREE,KING,ACE,FIVE,TEN,THREE,TWO,15,non-burst
NINE,FOUR,TEN,THREE,KING,ACE,FIVE,TEN,THREE,TWO,5,non-burst
NINE,FOUR,TEN,THREE,KING,ACE,FIVE,TEN,THREE,TWO,15,non-burst
KING,SEVEN,SIX,FOUR,TEN,EIGHT,JACK,THREE,TEN,FOUR,10,non-burst
